tweet,retweetsCount,favoritesCount
"約10日後に国際宇宙ステーションに向け出発する3人、実際に乗る宇宙船の前で。“@AstroTerry: L- 10 days http://t.co/Rpk0XMpJ1V”",58,60
"木々のトンネル、吸い込まれそうです。“@BEAUTIFULPlCS: Tree tunnel. http://t.co/HKRNxhMARG”",124,158
"落葉の絨毯“@BEAUTIFULPlCS: Golden floor. http://t.co/oswqX1cfuj”",30,49
"人類初！探査機ロゼッタ彗星へ着陸“@ESA_Rosetta: TOUCHDOWN for @Philae2014! #CometLanding http://t.co/oprGMLlBpf”",157,112
"RT @Astro_Soichi: 人類初！探査機ロゼッタ 彗星への着陸｜番組紹介｜ナショナル ジオグラフィックチャンネル http://t.co/Efc6xjeTef",189,0
"カザフスタンの民族衣装でソユーズ着陸を祝福“@ESA_CAVES: #CometLanding will probably not include this @Philae2014 @ESA_Rosetta @Astro_Alex  http://t.co/zZ5o2AViXa”",48,47
"ソユーズ宇宙船着陸現場“@Astro_Alex:Thank you #Soyuz TMA-13M, you served us well!/Danke, Sojus, du bist ein tolles Raumschiff! http://t.co/tPYaqRlCi8”",35,57
"ノルウェー“@EarthPix: Beauty of Norway http://t.co/OOSCS5xBtH”",126,196
"RT @JAXA_jp: 世界初の小惑星からのサンプルリターンを果たした「はやぶさ」から4年。 人類... http://t.co/CfSRuMoP3k",73,0
"RT @JAXA_jp: 「はやぶさ2」機体 種子島に到着～島内輸送: http://t.co/idUMkVS7yv、@YouTube がアップロード",314,0
"RT @JAXA_jp: [「はやぶさ2」特設サイト] 「はやぶさ2」プロジェクトチームからのビデオメッセージを公開中 #hayabusa2 http://t.co/rUif9GXyed",62,0
